restaurant_id,name,cuisine,price_range,neighborhood,ambiance,description,rating,latitude,longitude
rest_0935,Bistro Indian Place,Indian,$$$$,Brooklyn,Fast-casual,Indian restaurant in Brooklyn with fast-casual atmosphere. $$$$ price range.,3.1,40.73129073942137,-73.97289037462359
rest_0936,Bistro German House,German,$,Park Slope,Trendy,German restaurant in Park Slope with trendy atmosphere. $ price range.,4.8,40.79467337289234,-73.98940941955962
rest_0937,Cafe Thai Spot,Thai,$$$,Bronx,Fine Dining,Thai restaurant in Bronx with fine dining atmosphere. $$$ price range.,4.2,40.71548286125977,-73.90552637412169
rest_0938,Mario Bistro,Italian,$$$,Williamsburg,Outdoor seating,Italian restaurant in Williamsburg with outdoor seating atmosphere. $$$ price range.,4.4,40.720263263413536,-73.94124141288906
rest_0939,The French Spot,French,$,Manhattan,Cozy,French restaurant in Manhattan with cozy atmosphere. $ price range.,4.3,40.770113959441744,-73.93198881145531
rest_0940,Bistro German Place,German,$,Astoria,Romantic,German restaurant in Astoria with romantic atmosphere. $ price range.,3.8,40.758292605680424,-73.97468984608204
rest_0941,Cafe American House,American,$$,Park Slope,Trendy,American restaurant in Park Slope with trendy atmosphere. $$ price range.,4.0,40.74502542461429,-73.90424189849162
rest_0942,Kitchen Greek House,Greek,$,Queens,Fine Dining,Greek restaurant in Queens with fine dining atmosphere. $ price range.,4.9,40.71885406057493,-73.9327539501975
rest_0943,Kitchen Lebanese Spot,Lebanese,$$,Queens,Cozy,Lebanese restaurant in Queens with cozy atmosphere. $$ price range.,3.7,40.79770069544389,-73.9898106899127
rest_0944,Cafe Vietnamese Corner,Vietnamese,$$,Midtown,Outdoor seating,Vietnamese restaurant in Midtown with outdoor seating atmosphere. $$ price range.,4.0,40.70926254830514,-73.92516156503238
rest_0945,Golden Garden,Chinese,$$$$,Williamsburg,Outdoor seating,Chinese restaurant in Williamsburg with outdoor seating atmosphere. $$$$ price range.,3.9,40.79145486638485,-73.95659790272913
rest_0946,The American Spot,American,$,SoHo,Bar atmosphere,American restaurant in SoHo with bar atmosphere atmosphere. $ price range.,3.7,40.772344781785,-73.99909458384197
rest_0947,Bistro Brazilian House,Brazilian,$,Midtown,Outdoor seating,Brazilian restaurant in Midtown with outdoor seating atmosphere. $ price range.,2.7,40.75894539894847,-73.93867083151126
rest_0948,Cafe American Spot,American,$$,Bronx,Romantic,American restaurant in Bronx with romantic atmosphere. $$ price range.,3.0,40.77140527233781,-73.99086085136682
rest_0949,Bistro Mediterranean Corner,Mediterranean,$$$,Astoria,Fine Dining,Mediterranean restaurant in Astoria with fine dining atmosphere. $$$ price range.,4.6,40.719927033646684,-73.91225299533455
rest_0950,The French Corner,French,$$$,Midtown,Casual,French restaurant in Midtown with casual atmosphere. $$$ price range.,3.4,40.7270806328037,-73.975244022972
rest_0951,Bistro Ethiopian Corner,Ethiopian,$$$,Park Slope,Cozy,Ethiopian restaurant in Park Slope with cozy atmosphere. $$$ price range.,3.4,40.70625262957429,-73.95410594834033
rest_0952,Bistro American Spot,American,$$,Brooklyn,Fine Dining,American restaurant in Brooklyn with fine dining atmosphere. $$ price range.,4.5,40.76728716685981,-73.99188508214638
rest_0953,The Ethiopian Place,Ethiopian,$$$$,Downtown,Family-friendly,Ethiopian restaurant in Downtown with family-friendly atmosphere. $$$$ price range.,5.2,40.795149071017676,-73.9161508166157
rest_0954,Golden Kitchen,Chinese,$,Williamsburg,Casual,Chinese restaurant in Williamsburg with casual atmosphere. $ price range.,4.4,40.793271050813274,-73.94557460338864
rest_0955,Kitchen Spanish Spot,Spanish,$$,Tribeca,Bar atmosphere,Spanish restaurant in Tribeca with bar atmosphere atmosphere. $$ price range.,4.4,40.72002820178676,-73.93832163921475
rest_0956,The American Place,American,$$$,Queens,Outdoor seating,American restaurant in Queens with outdoor seating atmosphere. $$$ price range.,4.7,40.75214490241669,-73.99315412806665
rest_0957,The Indian Place,Indian,$,Tribeca,Fast-casual,Indian restaurant in Tribeca with fast-casual atmosphere. $ price range.,4.7,40.737111293843014,-73.90792333915367
rest_0958,Cafe American Corner,American,$$$$,Astoria,Romantic,American restaurant in Astoria with romantic atmosphere. $$$$ price range.,4.9,40.72688535143822,-73.96315510800835
rest_0959,Bistro Mediterranean Spot,Mediterranean,$$$,Williamsburg,Family-friendly,Mediterranean restaurant in Williamsburg with family-friendly atmosphere. $$$ price range.,5.9,40.78953460891532,-73.93335369524732
rest_0960,Kitchen Brazilian House,Brazilian,$$$$,Downtown,Fine Dining,Brazilian restaurant in Downtown with fine dining atmosphere. $$$$ price range.,3.8,40.76302472194561,-73.97516163912569
rest_0961,Bistro Greek Spot,Greek,$$$$,Astoria,Family-friendly,Greek restaurant in Astoria with family-friendly atmosphere. $$$$ price range.,5.2,40.77054608302835,-73.95723986662966
rest_0962,Bistro Indian House,Indian,$,Williamsburg,Fine Dining,Indian restaurant in Williamsburg with fine dining atmosphere. $ price range.,5.6,40.79362806214689,-73.99359936533914
rest_0963,Kitchen American Corner,American,$$$$,Williamsburg,Bar atmosphere,American restaurant in Williamsburg with bar atmosphere atmosphere. $$$$ price range.,3.4,40.7824743237347,-73.97076168895879
rest_0964,The Korean Spot,Korean,$$,Astoria,Upscale,Korean restaurant in Astoria with upscale atmosphere. $$ price range.,3.7,40.73010460778343,-73.94973687573699
rest_0965,Bistro Thai Corner,Thai,$$$$,Williamsburg,Bar atmosphere,Thai restaurant in Williamsburg with bar atmosphere atmosphere. $$$$ price range.,4.0,40.705617607734744,-73.95089042706168
rest_0966,Kitchen French House,French,$,Tribeca,Bar atmosphere,French restaurant in Tribeca with bar atmosphere atmosphere. $ price range.,3.6,40.76551737145243,-73.97397634020147
rest_0967,Kitchen Brazilian Corner,Brazilian,$$$,Park Slope,Fine Dining,Brazilian restaurant in Park Slope with fine dining atmosphere. $$$ price range.,5.2,40.71594922625414,-73.98395373857288
rest_0968,The American Place,American,$$$$,Midtown,Bar atmosphere,American restaurant in Midtown with bar atmosphere atmosphere. $$$$ price range.,4.6,40.78141256855911,-73.93148656901255
rest_0969,The Vietnamese Corner,Vietnamese,$$$$,SoHo,Casual,Vietnamese restaurant in SoHo with casual atmosphere. $$$$ price range.,4.3,40.711043186341115,-73.97108125537041
rest_0970,Kitchen Indian Spot,Indian,$,Brooklyn,Family-friendly,Indian restaurant in Brooklyn with family-friendly atmosphere. $ price range.,3.1,40.75150056597097,-73.94644461851203
rest_0971,Bistro Spanish Spot,Spanish,$$$$,Queens,Romantic,Spanish restaurant in Queens with romantic atmosphere. $$$$ price range.,3.3,40.73568859751711,-73.96462108412636
rest_0972,The American House,American,$$$$,Tribeca,Cozy,American restaurant in Tribeca with cozy atmosphere. $$$$ price range.,4.4,40.73077958316807,-73.90862115561268
rest_0973,The Turkish Spot,Turkish,$$$$,Brooklyn,Trendy,Turkish restaurant in Brooklyn with trendy atmosphere. $$$$ price range.,4.4,40.795281501700245,-73.967325745797
rest_0974,Bistro Ethiopian House,Ethiopian,$,Downtown,Outdoor seating,Ethiopian restaurant in Downtown with outdoor seating atmosphere. $ price range.,4.1,40.79411208125337,-73.91236805668578
rest_0975,Kitchen American Spot,American,$,Queens,Upscale,American restaurant in Queens with upscale atmosphere. $ price range.,2.2,40.71025679625836,-73.96072692567286
rest_0976,Cafe Spanish Corner,Spanish,$$$$,Williamsburg,Upscale,Spanish restaurant in Williamsburg with upscale atmosphere. $$$$ price range.,4.1,40.719386306793695,-73.91411832288318
rest_0977,Kitchen Lebanese Spot,Lebanese,$$,Queens,Outdoor seating,Lebanese restaurant in Queens with outdoor seating atmosphere. $$ price range.,6.4,40.767694078299684,-73.91620916251482
rest_0978,Cafe German House,German,$$,Manhattan,Family-friendly,German restaurant in Manhattan with family-friendly atmosphere. $$ price range.,4.3,40.743921060124975,-73.93894532449846
rest_0979,Bamboo Ramen,Japanese,$,Brooklyn,Fast-casual,Japanese restaurant in Brooklyn with fast-casual atmosphere. $ price range.,4.5,40.716036540611974,-73.93263545825252
rest_0980,Bamboo House,Japanese,$$,SoHo,Upscale,Japanese restaurant in SoHo with upscale atmosphere. $$ price range.,4.4,40.722959816075395,-73.98824486998498
rest_0981,Kitchen French Place,French,$$$$,Park Slope,Upscale,French restaurant in Park Slope with upscale atmosphere. $$$$ price range.,3.3,40.7165284490143,-73.99980078647809
rest_0982,The Greek Place,Greek,$$,Brooklyn,Upscale,Greek restaurant in Brooklyn with upscale atmosphere. $$ price range.,4.8,40.75149333499132,-73.98386371989446
rest_0983,Bistro Korean House,Korean,$$$,Williamsburg,Outdoor seating,Korean restaurant in Williamsburg with outdoor seating atmosphere. $$$ price range.,4.7,40.70835543375107,-73.99808710335627
rest_0984,Golden Kitchen,Chinese,$$$$,Tribeca,Cozy,Chinese restaurant in Tribeca with cozy atmosphere. $$$$ price range.,3.4,40.71053454844814,-73.97776386952519
rest_0985,Zen House,Japanese,$$,Tribeca,Outdoor seating,Japanese restaurant in Tribeca with outdoor seating atmosphere. $$ price range.,3.0,40.751922457078024,-73.93922473169044
rest_0986,The Turkish Corner,Turkish,$,Park Slope,Bar atmosphere,Turkish restaurant in Park Slope with bar atmosphere atmosphere. $ price range.,2.9,40.72195539232298,-73.90401371972867
rest_0987,Bistro Lebanese House,Lebanese,$,SoHo,Outdoor seating,Lebanese restaurant in SoHo with outdoor seating atmosphere. $ price range.,3.5,40.76163004859257,-73.9443121556828
rest_0988,Kitchen Vietnamese Spot,Vietnamese,$,Astoria,Fast-casual,Vietnamese restaurant in Astoria with fast-casual atmosphere. $ price range.,2.7,40.75409050038381,-73.9303570192964
rest_0989,Cafe German House,German,$$$,Manhattan,Trendy,German restaurant in Manhattan with trendy atmosphere. $$$ price range.,2.5,40.77021460961818,-73.98283060922945
rest_0990,Cafe American House,American,$$$,Downtown,Fast-casual,American restaurant in Downtown with fast-casual atmosphere. $$$ price range.,1.9,40.78705269662694,-73.93685810787817
rest_0991,The American Corner,American,$,Manhattan,Fast-casual,American restaurant in Manhattan with fast-casual atmosphere. $ price range.,4.0,40.7532504066416,-73.98846053578211
rest_0992,Cafe Turkish Spot,Turkish,$,Manhattan,Trendy,Turkish restaurant in Manhattan with trendy atmosphere. $ price range.,3.3,40.733720657556574,-73.98571580351857
rest_0993,Cafe Mediterranean Corner,Mediterranean,$$$,Downtown,Fine Dining,Mediterranean restaurant in Downtown with fine dining atmosphere. $$$ price range.,4.2,40.76920736470244,-73.97937478861638
rest_0994,Cafe Brazilian Place,Brazilian,$$$,Brooklyn,Trendy,Brazilian restaurant in Brooklyn with trendy atmosphere. $$$ price range.,4.7,40.720431638339896,-73.94921949360412
rest_0995,Cafe French Corner,French,$,Bronx,Fine Dining,French restaurant in Bronx with fine dining atmosphere. $ price range.,3.8,40.741927166116604,-73.99818759589543
rest_0996,Kitchen Lebanese Corner,Lebanese,$$$$,Williamsburg,Romantic,Lebanese restaurant in Williamsburg with romantic atmosphere. $$$$ price range.,6.1,40.76284264566146,-73.93113683706922
rest_0997,The Thai House,Thai,$$$,Downtown,Trendy,Thai restaurant in Downtown with trendy atmosphere. $$$ price range.,3.1,40.72532723835227,-73.99900212233416
rest_0998,Bistro French Place,French,$$$$,Williamsburg,Fast-casual,French restaurant in Williamsburg with fast-casual atmosphere. $$$$ price range.,4.2,40.783611770320725,-73.91786116370993
rest_0999,Kitchen Ethiopian Spot,Ethiopian,$$,Williamsburg,Upscale,Ethiopian restaurant in Williamsburg with upscale atmosphere. $$ price range.,5.4,40.784332616778784,-73.95149053400205
